184;233;248;154;land;false;marsh;1
185;202;169;251;land;true;marsh;1
186;120;239;180;land;false;forest;1
187;124;202;247;land;true;marsh;1
188;218;234;131;land;true;marsh;1
189;63;198;253;land;true;marsh;1
190;128;209;237;land;true;marsh;1
191;176;182;163;land;false;marsh;1
192;254;131;208;land;false;forest;1
193;144;187;179;land;true;marsh;1
194;158;245;160;land;true;desert;1
195;190;134;223;land;false;marsh;1
196;205;253;120;land;false;marsh;1
197;239;140;127;land;false;marsh;1
198;246;233;91;land;false;forest;1
199;119;224;166;land;false;desert;1
200;218;248;199;land;false;forest;1
201;246;160;165;land;false;marsh;1
202;249;112;234;land;true;forest;1
203;128;240;196;land;false;marsh;1
204;180;248;180;land;false;marsh;1
205;225;101;254;land;false;marsh;1
206;211;207;252;land;false;marsh;1
207;182;138;234;land;false;marsh;1
208;134;245;240;land;false;marsh;1
209;249;185;204;land;true;marsh;1
210;224;46;244;land;false;marsh;1
211;210;217;131;land;true;marsh;1
212;248;79;235;land;true;forest;1
213;242;148;245;land;false;marsh;1
214;160;167;199;land;false;desert;1
215;226;230;48;land;false;forest;1
216;122;244;248;land;true;marsh;1
217;235;173;201;land;true;marsh;1
218;241;17;253;land;false;marsh;1
219;181;116;208;land;true;marsh;1
220;153;245;240;land;false;marsh;1
221;178;153;220;land;false;marsh;1
222;246;234;160;land;false;marsh;1
223;192;214;188;land;false;desert;1
224;144;251;241;land;false;forest;1
225;42;223;241;land;true;marsh;1
226;194;96;235;land;false;desert;1
227;187;235;186;land;false;forest;1
228;180;156;167;land;false;marsh;1
229;179;165;204;land;false;marsh;1
230;245;128;218;land;false;forest;1
231;99;221;230;land;false;forest;1
232;213;240;245;land;false;marsh;1
233;233;244;48;land;false;marsh;1
234;244;229;210;land;false;desert;1
235;248;176;207;land;false;forest;1
236;131;213;160;land;false;marsh;1
237;132;138;244;land;false;marsh;1
238;199;244;80;land;false;desert;1
239;234;59;236;land;false;marsh;1
240;233;240;226;land;true;forest;1
241;254;181;105;land;false;forest;1
242;228;201;164;land;false;forest;1
243;204;216;200;land;false;forest;1
244;185;197;134;land;false;desert;1
245;231;103;170;land;true;desert;1
246;200;73;241;land;false;marsh;1
247;183;195;158;land;true;forest;1
248;175;149;222;land;false;marsh;1
249;212;124;244;land;false;desert;1
250;186;190;254;land;false;marsh;1
251;250;194;99;land;false;marsh;1
252;206;252;136;land;true;forest;1
253;136;206;251;land;true;desert;1
254;94;197;228;land;true;desert;1
255;224;202;102;land;false;marsh;1
256;241;132;204;land;false;marsh;1
257;121;180;242;land;false;marsh;1
258;200;183;124;land;false;forest;1
259;236;243;175;land;false;marsh;1
260;101;251;221;land;false;marsh;1
261;206;121;185;land;false;desert;1
262;176;174;170;land;false;marsh;1
263;249;192;195;land;false;marsh;1
264;148;241;248;land;true;marsh;1
265;247;149;192;land;false;marsh;1
266;106;159;247;land;false;desert;1
267;192;134;203;land;false;marsh;1
268;229;174;223;land;false;marsh;1
269;243;185;241;land;false;marsh;1
270;245;221;52;land;false;marsh;1
271;229;162;145;land;false;marsh;1
272;245;58;249;land;false;marsh;1
273;5;252;246;land;false;marsh;1
274;158;174;215;land;true;marsh;1
275;232;187;215;land;false;forest;1
276;238;237;69;land;false;marsh;1
277;195;144;182;land;false;marsh;1
278;143;219;147;land;false;marsh;1
279;184;186;223;land;false;marsh;1
280;158;227;223;land;true;marsh;1
281;231;139;202;land;true;forest;1
282;236;127;181;land;false;marsh;1
283;230;202;223;land;false;marsh;1
284;187;199;190;land;false;marsh;1
285;197;212;223;land;false;marsh;1
286;127;205;220;land;false;marsh;1
287;186;191;211;land;false;marsh;1
288;169;175;183;land;false;forest;1
289;108;243;180;land;true;marsh;1
290;239;139;190;land;false;marsh;1
291;201;158;170;land;false;marsh;1
292;226;214;72;land;true;marsh;1
293;175;227;161;land;true;marsh;1
294;176;228;113;land;false;marsh;1
295;139;217;187;land;true;marsh;1
296;182;210;236;land;true;marsh;1
297;185;150;252;land;false;marsh;1
298;133;191;224;land;true;marsh;1
299;188;220;187;land;false;marsh;1
300;226;250;223;land;false;marsh;1
301;188;218;239;land;false;marsh;1
302;249;158;170;land;false;marsh;1
303;234;135;239;land;true;marsh;1
304;248;132;171;land;false;forest;1
305;249;179;167;land;false;marsh;1
306;202;206;172;land;false;marsh;1
307;226;117;201;land;false;marsh;1
308;207;239;116;land;false;forest;1
309;96;217;217;land;false;marsh;1
310;168;172;204;land;true;marsh;1
311;238;42;252;land;false;desert;1
312;189;215;214;land;false;marsh;1
313;247;125;226;land;true;desert;1
314;210;173;128;land;false;marsh;1
315;231;104;221;land;false;forest;1
316;141;171;224;land;false;marsh;1
317;237;194;152;land;false;desert;1
318;233;99;181;land;false;marsh;1
319;110;233;170;land;false;marsh;1
320;193;233;221;land;false;forest;1
321;234;187;241;land;false;desert;1
322;230;251;97;land;false;marsh;1
323;201;225;217;land;true;marsh;1
324;199;184;195;land;false;marsh;1
325;240;205;198;land;true;marsh;1
326;216;114;254;land;true;marsh;1
327;188;194;126;land;false;marsh;1
328;203;236;132;land;false;marsh;1
329;239;130;143;land;true;marsh;1
330;191;204;161;land;true;marsh;1
331;233;164;165;land;false;marsh;1
332;235;117;153;land;false;marsh;1
333;197;254;94;land;false;marsh;1
334;210;187;216;land;false;forest;1
335;226;253;230;land;false;marsh;1
336;18;254;239;land;false;marsh;1
337;177;233;116;land;false;marsh;1
338;112;166;237;land;false;marsh;1
339;210;138;208;land;false;marsh;1
340;252;199;91;land;false;marsh;1
341;194;219;184;land;false;marsh;1
342;120;240;145;land;false;marsh;1
343;175;143;210;land;false;marsh;1
344;150;244;215;land;false;marsh;1
345;181;143;199;land;false;marsh;1
346;159;140;254;land;true;marsh;1
347;190;91;220;land;false;urban;1
348;164;186;185;land;false;desert;1
349;254;160;210;land;false;desert;1
350;179;176;216;land;false;marsh;1
351;210;122;191;land;true;forest;1
352;174;140;248;land;true;desert;1
353;242;125;152;land;false;marsh;1
354;138;144;232;land;false;marsh;1
355;120;228;242;land;false;marsh;1
356;199;55;251;land;false;marsh;1
357;143;193;247;land;false;marsh;1
358;242;247;176;land;false;forest;1
359;194;155;249;land;false;marsh;1
360;210;124;200;land;false;marsh;1
361;133;230;213;land;true;marsh;1
362;245;72;190;land;false;marsh;1
363;250;237;253;land;false;marsh;1
364;148;196;181;land;false;marsh;1
365;238;242;76;land;false;marsh;1
366;218;209;224;land;false;marsh;1
367;249;249;48;land;false;marsh;1
368;127;151;225;land;true;marsh;1
369;250;65;188;land;false;marsh;1
370;164;193;186;land;true;forest;1
371;170;198;185;land;false;forest;1
372;236;250;35;land;false;marsh;1
373;136;240;137;land;false;marsh;1
374;245;121;206;land;false;marsh;1
375;91;236;176;land;false;marsh;1
376;235;150;214;land;false;marsh;1
377;233;251;140;land;false;marsh;1
378;87;208;231;land;false;forest;1
379;129;242;239;land;false;marsh;1
380;172;243;184;land;false;marsh;1
381;31;247;242;land;false;desert;1
382;248;221;140;land;false;marsh;1
383;206;215;210;land;false;marsh;1
384;116;249;181;land;true;marsh;1
385;177;245;95;land;true;marsh;1
386;207;203;248;land;true;marsh;1
387;184;243;224;land;true;marsh;1
388;233;129;229;land;false;marsh;1
389;240;106;218;land;false;forest;1
390;248;175;162;land;false;marsh;1
391;245;253;247;land;false;marsh;1
392;217;110;195;land;false;marsh;1
393;62;230;223;land;false;marsh;1
394;214;112;230;land;false;marsh;1
395;246;149;215;land;false;forest;1
396;146;241;208;land;false;marsh;1
397;200;200;156;land;false;marsh;1
398;217;193;160;land;true;marsh;1
399;222;187;176;land;false;marsh;1
400;241;240;174;land;false;marsh;1
401;241;173;249;land;false;marsh;1
402;243;47;226;land;true;marsh;1
403;76;252;179;land;false;marsh;1
404;181;124;226;land;false;forest;1
405;214;135;243;land;false;marsh;1
406;219;237;196;land;false;desert;1
407;179;204;157;land;false;marsh;1
408;190;211;154;land;true;marsh;1
409;171;252;147;land;false;marsh;1
410;214;57;250;land;false;marsh;1
411;215;114;246;land;false;marsh;1
412;251;253;29;land;false;marsh;1
413;186;249;66;land;false;marsh;1
414;228;235;60;land;false;marsh;1
415;254;248;139;land;false;marsh;1
416;42;237;233;land;false;marsh;1
417;115;235;152;land;true;marsh;1
418;121;197;191;land;true;marsh;1
419;244;228;171;land;false;forest;1
420;227;225;124;land;false;marsh;1
421;200;137;240;land;false;forest;1
422;194;215;96;land;false;marsh;1
423;240;196;102;land;false;marsh;1
424;238;177;247;land;false;marsh;1
425;197;239;68;land;false;forest;1
426;248;58;212;land;false;marsh;1
427;136;238;210;land;false;marsh;1
428;244;80;204;land;false;marsh;1
429;146;203;248;land;false;forest;1
430;198;240;107;land;false;desert;1
431;166;195;149;land;true;marsh;1
432;221;254;197;land;false;marsh;1
433;251;195;170;land;false;marsh;1
434;252;165;208;land;false;marsh;1
435;191;232;156;land;true;forest;1
436;181;155;216;land;false;marsh;1
437;195;233;127;land;false;marsh;1
438;223;181;145;land;false;marsh;1
439;168;193;181;land;false;forest;1
440;187;125;193;land;false;marsh;1
441;202;188;164;land;false;marsh;1
442;180;216;240;land;false;forest;1
443;230;224;64;land;false;marsh;1
444;152;123;241;land;false;marsh;1
445;139;162;218;land;false;forest;1
446;237;252;23;land;false;marsh;1
447;200;131;241;land;false;forest;1
448;223;249;233;land;false;marsh;1
449;250;251;60;land;false;desert;1
450;234;219;63;land;false;marsh;1
451;155;128;223;land;true;forest;1
452;163;236;232;land;false;marsh;1
453;178;212;171;land;false;marsh;1
454;241;31;235;land;false;marsh;1
455;178;159;211;land;false;marsh;1
456;242;250;186;land;false;marsh;1
457;242;116;225;land;true;desert;1
458;86;244;254;land;false;marsh;1
459;226;105;223;land;true;marsh;1
460;212;122;172;land;false;marsh;1
461;158;135;253;land;false;marsh;1
462;199;232;221;land;false;marsh;1
463;179;124;222;land;false;desert;1
464;203;249;189;land;true;marsh;1
465;200;71;243;land;false;marsh;1
466;250;134;154;land;true;marsh;1
467;153;178;174;land;false;marsh;1
468;235;122;220;land;true;marsh;1
469;150;216;246;land;false;marsh;1
470;226;230;56;land;true;urban;1
471;50;246;247;land;false;marsh;1
472;209;111;230;land;false;desert;1
473;194;242;95;land;false;desert;1
474;130;202;209;land;true;forest;1
475;168;161;253;land;false;marsh;1
476;236;193;97;land;false;marsh;1
477;147;173;226;land;true;marsh;1
478;235;212;215;land;false;marsh;1
479;199;174;157;land;false;marsh;1
480;254;218;61;land;false;marsh;1
481;96;221;219;land;false;marsh;1
482;158;174;251;land;true;marsh;1
483;109;248;149;land;true;marsh;1
484;136;179;218;land;false;marsh;1
485;194;199;185;land;true;marsh;1
486;182;211;197;land;false;marsh;1
487;132;236;162;land;false;marsh;1
488;245;177;192;land;true;forest;1
489;159;166;232;land;false;marsh;1
490;147;221;139;land;true;marsh;1
491;230;116;162;land;false;marsh;1
492;223;150;138;land;true;marsh;1
493;232;172;250;land;false;desert;1
494;223;213;131;land;true;marsh;1
495;223;208;92;land;false;marsh;1
496;86;211;237;land;false;marsh;1
497;161;193;211;land;false;marsh;1
498;130;233;153;land;false;marsh;1
499;220;192;108;land;true;marsh;1
500;141;187;237;land;false;desert;1
501;173;186;207;land;false;marsh;1
502;160;212;194;land;false;marsh;1
503;190;143;236;land;false;desert;1
504;144;217;161;land;true;marsh;1
505;84;228;203;land;true;marsh;1
506;166;154;190;land;false;marsh;1
507;164;219;252;land;true;forest;1
508;244;178;153;land;true;marsh;1
509;246;168;127;land;false;marsh;1
510;155;182;230;land;false;marsh;1
511;144;177;231;land;false;forest;1
512;238;250;207;land;false;marsh;1
513;212;180;146;land;false;marsh;1
514;228;223;115;land;false;marsh;1
515;202;89;220;land;true;marsh;1
516;127;199;198;land;false;forest;1
517;181;238;105;land;false;desert;1
518;242;68;192;land;false;marsh;1
519;53;228;225;land;false;marsh;1
520;175;213;189;land;false;marsh;1
521;236;192;179;land;false;forest;1
522;96;203;220;land;false;marsh;1
523;224;201;99;land;false;marsh;1
524;204;126;254;land;false;marsh;1
525;163;163;177;land;false;marsh;1
526;211;129;222;land;true;marsh;1
527;175;142;238;land;false;marsh;1
528;236;165;202;land;false;marsh;1
529;222;244;134;land;false;marsh;1
530;234;172;162;land;false;marsh;1
531;250;40;233;land;false;marsh;1
532;233;72;216;land;true;marsh;1
533;188;198;198;land;false;marsh;1
534;209;196;211;land;true;forest;1
535;130;221;209;land;false;marsh;1
536;242;153;162;land;false;marsh;1
537;224;163;145;land;false;marsh;1
538;217;167;132;land;false;marsh;1
539;204;117;231;land;false;desert;1
540;208;185;175;land;false;marsh;1
541;215;100;251;land;false;desert;1
542;168;180;155;land;false;marsh;1
543;234;232;237;land;false;marsh;1
544;241;248;15;land;false;forest;1
545;85;246;253;land;false;marsh;1
546;223;202;247;land;false;marsh;1
547;241;254;144;land;false;marsh;1
548;207;175;179;land;true;forest;1
549;200;167;233;land;false;marsh;1
550;232;254;187;land;false;marsh;1
551;176;248;216;land;false;marsh;1
552;228;190;191;land;false;marsh;1
553;138;181;219;land;true;marsh;1
554;243;169;231;land;false;marsh;1
555;212;218;145;land;false;desert;1
556;154;196;155;land;false;marsh;1
557;155;174;227;land;false;forest;1
558;244;208;154;land;false;desert;1
559;163;186;211;land;true;desert;1
560;199;248;98;land;true;marsh;1
561;202;226;246;land;false;marsh;1
562;253;235;55;land;false;marsh;1
563;235;175;103;land;false;marsh;1
564;247;237;242;land;true;marsh;1
565;205;108;227;land;false;marsh;1
566;220;135;238;land;true;marsh;1
567;188;213;182;land;false;marsh;1
568;146;217;246;land;false;marsh;1
569;184;182;142;land;true;forest;1
570;235;230;123;land;false;marsh;1
571;203;229;96;land;false;marsh;1
572;128;153;233;land;false;marsh;1
573;163;170;245;land;false;marsh;1
574;180;247;117;land;false;marsh;1
575;210;123;252;land;false;marsh;1
576;227;223;116;land;false;marsh;1
577;228;155;220;land;false;marsh;1
578;243;223;112;land;false;marsh;1
579;113;236;236;land;false;marsh;1
580;235;186;155;land;false;marsh;1
581;111;196;249;land;false;marsh;1
582;140;124;247;land;false;marsh;1
583;177;240;146;land;false;marsh;1
584;161;212;176;land;true;marsh;1
585;203;113;221;land;false;marsh;1
586;232;172;184;land;false;marsh;1
587;200;199;144;land;true;marsh;1
588;144;206;162;land;false;marsh;1
589;233;247;41;land;true;marsh;1
590;187;89;231;land;true;marsh;1
591;223;154;203;land;true;marsh;1
592;148;212;172;land;false;forest;1
593;206;60;235;land;false;marsh;1
594;248;250;13;land;false;forest;1
595;230;200;139;land;false;marsh;1
596;184;129;211;land;false;desert;1
597;191;205;135;land;false;desert;1
598;144;162;239;land;false;marsh;1
599;190;112;199;land;false;marsh;1
600;247;240;132;land;false;marsh;1
601;152;248;215;land;false;marsh;1
602;210;207;98;land;false;desert;1
603;193;82;227;land;false;marsh;1
604;174;168;225;land;true;marsh;1
605;222;118;240;land;false;desert;1
606;247;253;115;land;true;marsh;1
607;239;140;140;land;false;marsh;1
608;113;180;228;land;false;marsh;1
609;75;226;250;land;true;marsh;1
610;163;169;238;land;false;marsh;1
611;147;174;221;land;true;marsh;1
612;194;160;229;land;true;marsh;1
613;118;223;196;land;false;desert;1
614;211;235;132;land;false;marsh;1
615;176;173;225;land;true;marsh;1
616;146;186;249;land;false;forest;1
617;169;182;173;land;true;marsh;1
618;225;203;196;land;false;marsh;1
619;228;176;239;land;false;marsh;1
620;242;196;150;land;false;marsh;1
621;213;211;253;land;false;marsh;1
622;98;187;231;land;false;marsh;1
623;211;178;126;land;false;marsh;1
624;212;144;238;land;true;marsh;1
625;124;184;232;land;false;forest;1
626;211;208;240;land;false;marsh;1
627;176;111;215;land;false;marsh;1
628;118;231;175;land;true;marsh;1
629;185;180;155;land;false;marsh;1
630;124;220;165;land;false;marsh;1
631;218;206;129;land;true;forest;1
632;206;238;82;land;false;marsh;1
633;139;227;165;land;false;urban;1
634;180;90;245;land;false;desert;1
635;112;239;241;land;false;marsh;1
636;115;243;250;land;false;desert;1
637;215;224;139;land;false;marsh;1
638;178;160;167;land;false;forest;1
639;167;246;174;land;true;marsh;1
640;225;153;152;land;false;marsh;1
641;162;253;203;land;true;marsh;1
642;178;89;253;land;true;marsh;1
643;188;166;238;land;false;marsh;1
644;128;249;131;land;false;desert;1
645;182;238;121;land;false;marsh;1
646;240;26;235;land;false;marsh;1
647;129;207;218;land;true;marsh;1
648;176;211;135;land;true;marsh;1
649;104;254;205;land;true;desert;1
650;150;183;182;land;false;marsh;1
651;113;170;223;land;false;marsh;1
652;126;243;144;land;false;marsh;1
653;191;226;125;land;true;marsh;1
654;192;226;196;land;true;marsh;1
655;243;249;119;land;false;marsh;1
656;191;136;220;land;false;marsh;1
657;254;239;205;land;false;marsh;1
658;242;207;174;land;false;marsh;1
659;171;225;157;land;false;marsh;1
660;204;245;217;land;true;marsh;1
661;189;208;231;land;false;marsh;1
662;202;114;208;land;false;desert;1
663;106;198;234;land;false;marsh;1
664;91;220;225;land;false;marsh;1
665;124;214;220;land;false;marsh;1
666;153;165;250;land;false;marsh;1
667;233;182;138;land;true;marsh;1
668;157;228;195;land;false;forest;1
669;165;236;191;land;false;marsh;1
670;126;218;221;land;true;marsh;1
671;236;106;207;land;false;marsh;1
672;251;225;60;land;false;desert;1
673;236;190;220;land;false;marsh;1
674;213;177;187;land;false;marsh;1
675;89;202;221;land;false;marsh;1
676;127;218;170;land;true;marsh;1
677;200;104;213;land;false;forest;1
678;162;248;94;land;false;forest;1
679;225;213;160;land;false;marsh;1
680;233;204;77;land;false;marsh;1
681;226;251;159;land;true;marsh;1
682;233;44;234;land;false;marsh;1
683;151;219;226;land;true;marsh;1
684;191;240;159;land;true;marsh;1
685;173;213;142;land;false;marsh;1
686;156;211;143;land;false;marsh;1
687;67;247;202;land;false;marsh;1
688;191;90;241;land;false;marsh;1
689;147;242;166;land;true;marsh;1
690;197;215;131;land;false;marsh;1
691;225;246;41;land;false;marsh;1
692;197;240;66;land;false;marsh;1
693;252;253;183;land;true;marsh;1
694;193;208;173;land;false;marsh;1
695;119;166;216;land;false;desert;1
696;121;248;141;land;true;marsh;1
697;197;247;202;land;false;marsh;1
698;253;139;234;land;false;marsh;1
699;236;220;254;land;false;marsh;1
700;106;234;238;land;false;desert;1
701;214;165;251;land;true;marsh;1
702;96;238;226;land;false;marsh;1
703;211;87;212;land;false;forest;1
704;249;240;52;land;false;marsh;1
705;248;156;208;land;true;marsh;1
706;91;240;185;land;true;marsh;1
707;223;135;242;land;false;marsh;1
708;58;231;245;land;false;forest;1
709;146;238;189;land;false;marsh;1
710;254;165;123;land;false;desert;1
711;234;238;170;land;false;forest;1
712;249;153;169;land;true;marsh;1
713;200;217;169;land;false;marsh;1
714;201;253;140;land;false;marsh;1
715;120;214;190;land;false;marsh;1
716;226;84;224;land;false;marsh;1
717;186;151;187;land;false;desert;1
718;86;175;242;land;false;marsh;1
719;237;206;94;land;false;desert;1
720;184;233;169;land;false;marsh;1
721;211;152;171;land;false;marsh;1
722;95;245;177;land;false;marsh;1
723;176;247;215;land;false;marsh;1
724;212;116;197;land;false;marsh;1
725;225;190;133;land;false;marsh;1
726;240;81;225;land;false;marsh;1
727;202;217;226;land;true;desert;1
728;126;152;254;land;false;marsh;1
729;248;126;157;land;false;marsh;1
730;74;233;212;land;false;marsh;1
731;179;176;163;land;false;marsh;1
732;247;195;215;land;false;marsh;1
733;123;220;191;land;false;desert;1
734;66;241;196;land;false;marsh;1
735;140;135;234;land;false;desert;1
736;129;227;166;land;false;marsh;1
737;197;162;252;land;false;marsh;1
738;187;233;170;land;false;marsh;1
739;59;207;243;land;false;marsh;1
740;192;91;233;land;false;marsh;1
741;77;193;250;land;true;marsh;1
742;243;135;208;land;false;marsh;1
743;145;222;242;land;false;marsh;1
744;246;243;116;land;true;marsh;1
745;237;137;167;land;false;forest;1
746;151;198;235;land;true;marsh;1
747;245;174;217;land;true;marsh;1
748;115;204;224;land;false;marsh;1
749;129;164;225;land;false;marsh;1
750;180;170;160;land;false;marsh;1
751;51;245;228;land;false;marsh;1
752;143;189;172;land;false;marsh;1
753;195;195;180;land;false;marsh;1
754;219;220;166;land;false;marsh;1
755;232;145;190;land;false;marsh;1
756;180;209;224;land;true;marsh;1
757;141;243;154;land;true;marsh;1
758;198;241;187;land;false;marsh;1
759;195;250;136;land;false;marsh;1
760;76;248;195;land;false;marsh;1
761;214;248;135;land;false;marsh;1
762;214;54;249;land;false;desert;1
763;134;204;204;land;false;forest;1
764;214;61;236;land;false;desert;1
765;243;120;191;land;false;marsh;1
766;76;231;227;land;false;marsh;1
767;89;225;220;land;true;marsh;1
768;215;155;146;land;false;marsh;1
769;236;132;183;land;true;marsh;1
770;161;188;237;land;false;marsh;1
771;216;242;89;land;false;marsh;1
772;177;123;238;land;true;marsh;1
773;228;134;212;land;false;desert;1
774;236;139;161;land;false;marsh;1
775;115;211;250;land;false;marsh;1
776;183;182;219;land;false;marsh;1
777;246;161;185;land;true;forest;1
778;201;227;184;land;true;marsh;1
779;156;220;139;land;false;forest;1
780;134;155;253;land;false;marsh;1
781;223;187;197;land;false;forest;1
782;243;185;103;land;false;marsh;1
783;191;127;247;land;true;marsh;1
784;183;245;165;land;false;marsh;1
785;209;175;161;land;false;marsh;1
786;97;232;197;land;true;marsh;1
