4;nuclear_reactor;3516.00;10.38;1499.00;1.53;0
5;supply_node;1538.00;9.93;683.00;2.10;0
5;supply_node;1558.00;9.80;699.00;3.58;0
5;naval_base;1539.00;9.70;696.00;-2.92;3509
5;naval_base;1561.00;9.70;708.00;-2.82;3509
5;bunker;1555.00;9.75;703.00;2.51;0
5;bunker;1555.00;10.10;673.00;3.02;0
5;coastal_bunker;1555.00;9.50;707.00;-2.82;0
5;radar_station;1568.00;10.07;676.00;0.65;0
5;nuclear_reactor;1540.00;10.00;680.00;6.20;0
6;industrial_complex;2285.00;9.90;1851.00;6.06;0
6;industrial_complex;2306.00;9.90;1890.00;2.44;0
6;industrial_complex;2321.00;9.82;1892.00;0.28;0
6;industrial_complex;2313.00;9.90;1895.00;1.83;0
6;industrial_complex;2275.00;10.05;1839.00;4.50;0
6;industrial_complex;2278.00;10.00;1842.00;2.34;0
6;air_base;2345.00;10.12;1876.00;3.55;0
6;supply_node;2338.00;10.00;1875.00;6.21;0
6;supply_node;2288.00;9.85;1858.00;2.87;0
6;supply_node;2306.00;9.90;1889.00;4.34;0
6;naval_base;2353.00;9.80;1885.00;-4.61;3129
6;naval_base;2281.00;9.50;1879.00;-2.70;4083
6;bunker;2351.00;9.90;1888.00;0.79;0
6;bunker;2315.00;9.98;1887.00;3.46;0
6;coastal_bunker;2281.00;9.50;1869.00;-2.70;0
6;coastal_bunker;2319.00;9.80;1895.00;-4.12;0
6;coastal_bunker;2341.00;9.53;1900.00;-2.84;0
6;dockyard;2329.00;9.80;1886.00;-2.84;0
6;anti_air_building;2302.00;10.07;1853.00;4.57;0
6;anti_air_building;2352.00;9.85;1885.00;0.95;0
6;anti_air_building;2313.00;9.90;1896.00;2.51;0
6;synthetic_refinery;2309.00;9.90;1901.00;5.18;0
6;fuel_silo;2292.00;9.95;1874.00;3.02;0
6;radar_station;2312.00;10.03;1869.00;5.22;0
6;rocket_site;2350.00;10.07;1878.00;0.96;0
6;nuclear_reactor;2336.00;9.90;1880.00;5.08;0
10;floating_harbor;1664.05;9.50;1846.95;0.79;301
11;floating_harbor;2113.54;9.50;1855.55;0.36;1798
15;bunker;2090.00;9.88;1831.00;0.52;0
32;supply_node;1946.00;10.40;1688.00;0.68;0
32;bunker;1949.00;9.80;1709.00;0.65;0
34;supply_node;1861.00;10.80;1692.00;6.20;0
34;supply_node;1886.00;9.75;1665.00;5.44;0
34;bunker;1875.00;10.55;1689.00;0.05;0
34;bunker;1890.00;9.90;1662.00;0.65;0
34;synthetic_refinery;1874.00;10.35;1682.00;3.93;0
34;rocket_site;1858.00;10.70;1687.00;5.99;0
40;supply_node;1579.00;9.90;1608.00;1.11;0
40;bunker;1579.00;9.95;1609.00;0.89;0
40;coastal_bunker;1587.00;9.53;1597.00;-0.90;0
40;nuclear_reactor;1579.00;10.00;1615.00;4.57;0
41;floating_harbor;3883.62;9.50;1645.48;0.88;2669
147;floating_harbor;3786.95;9.50;1382.95;-0.79;754
170;floating_harbor;1830.62;9.50;1236.52;-4.02;2498
183;floating_harbor;4041.87;9.50;1272.26;0.46;2440
193;floating_harbor;2640.39;9.50;1230.73;-3.86;456
12;floating_harbor;1755.97;9.50;1835.30;-1.67;3246
14;floating_harbor;2396.13;9.50;1829.26;-0.46;3248
15;floating_harbor;1982.30;9.50;1837.99;-0.04;3250
30;floating_harbor;1800.08;9.50;1805.73;0.28;3027
40;floating_harbor;1568.53;9.50;1599.63;-4.04;3294
47;floating_harbor;2974.95;9.50;1610.95;-0.79;3295
54;floating_harbor;4176.97;9.50;1592.70;-1.47;3297
141;floating_harbor;1784.21;9.50;1328.36;-2.82;3435
178;floating_harbor;3201.36;9.50;1279.21;1.25;3480
286;floating_harbor;1584.20;9.50;1118.60;-0.64;3631
287;floating_harbor;1883.40;9.50;1099.84;-1.15;3653
290;floating_harbor;3690.96;9.50;1057.23;-1.68;3173
392;floating_harbor;1412.00;9.50;947.00;1.44;3820
1;supply_node;2186.00;10.30;1842.00;4.45;0
1;supply_node;2240.00;9.80;1849.00;5.93;0
1;supply_node;2156.00;10.38;1858.00;2.58;0
1;naval_base;2221.00;9.70;1854.00;-2.59;2843
1;naval_base;2143.00;9.57;1865.00;-2.18;3352
1;bunker;2226.00;9.80;1841.00;2.48;0
1;bunker;2189.00;9.98;1852.00;5.14;0
1;bunker;2152.00;10.25;1857.00;2.98;0
1;coastal_bunker;2259.00;9.70;1872.00;-3.95;0
1;coastal_bunker;2167.00;9.75;1872.00;-3.99;0
2;arms_factory;2895.00;10.00;1754.00;0.41;0
2;arms_factory;2908.00;9.93;1743.00;4.54;0
2;arms_factory;2889.00;9.80;1760.00;0.92;0
2;arms_factory;2903.00;10.07;1766.00;2.48;0
2;arms_factory;2895.00;9.70;1727.00;5.14;0
2;arms_factory;2909.00;10.00;1745.00;2.98;0
2;industrial_complex;2905.00;10.00;1748.00;4.19;0
2;industrial_complex;2897.00;9.70;1728.00;0.92;0
2;industrial_complex;2905.00;10.10;1753.00;3.59;0
2;industrial_complex;2869.00;9.75;1736.00;6.25;0
2;industrial_complex;2914.00;10.10;1750.00;2.64;0
2;industrial_complex;2901.00;9.80;1740.00;5.65;0
2;air_base;2884.00;9.85;1756.00;2.04;0
2;supply_node;2895.00;10.00;1746.00;5.01;0
2;naval_base;2906.00;9.70;1736.00;0.07;3289
2;bunker;2902.00;9.80;1742.00;4.10;0
2;coastal_bunker;2869.00;9.57;1741.00;-1.20;0
2;dockyard;2880.00;9.50;1755.00;-2.54;0
2;anti_air_building;2884.00;9.80;1750.00;6.16;0
2;anti_air_building;2894.00;9.75;1731.00;1.09;0
2;anti_air_building;2873.00;9.80;1734.00;5.21;0
2;synthetic_refinery;2895.00;9.80;1737.00;1.59;0
2;fuel_silo;2895.00;10.05;1752.00;3.15;0
2;radar_station;2896.00;10.10;1750.00;1.55;0
2;rocket_site;2911.00;10.18;1757.00;3.66;0
2;nuclear_reactor;2897.00;9.80;1739.00;0.04;0
3;supply_node;3951.00;10.93;1614.00;1.82;0
3;supply_node;3969.00;10.05;1639.00;3.29;0
3;naval_base;3972.00;9.80;1650.00;-2.90;4096
3;bunker;3942.00;11.28;1600.00;2.98;0
3;bunker;3967.00;10.20;1635.00;4.19;0
3;coastal_bunker;3974.00;9.80;1647.00;-2.90;0
3;anti_air_building;3957.00;11.00;1596.00;3.59;0
3;anti_air_building;3940.00;10.32;1646.00;6.25;0
3;anti_air_building;3957.00;9.95;1647.00;2.64;0
3;synthetic_refinery;3965.00;10.40;1629.00;5.65;0
3;fuel_silo;3937.00;11.00;1622.00;2.04;0
4;bunker;3528.00;9.90;1508.00;5.14;0
5;arms_factory;1540.00;9.80;687.00;4.19;0
5;arms_factory;1540.00;9.93;684.00;0.92;0
5;arms_factory;1570.00;10.00;679.00;3.59;0
5;arms_factory;1555.00;10.10;676.00;6.25;0
5;arms_factory;1547.00;10.10;672.00;2.64;0
5;arms_factory;1549.00;10.00;663.00;5.65;0
5;industrial_complex;1570.00;9.75;703.00;2.04;0
5;industrial_complex;1536.00;9.98;674.00;4.70;0
5;industrial_complex;1553.00;9.82;692.00;2.54;0
5;industrial_complex;1572.00;9.98;689.00;4.10;0
5;industrial_complex;1558.00;9.80;700.00;0.48;0
5;industrial_complex;1558.00;10.10;682.00;3.15;0
5;air_base;1539.00;9.70;692.00;6.16;0
5;coastal_bunker;1539.00;9.70;696.00;-2.39;0
5;dockyard;1549.00;9.53;701.00;-2.62;0
5;anti_air_building;1563.00;10.10;680.00;1.59;0
5;anti_air_building;1556.00;10.10;677.00;3.15;0
5;anti_air_building;1553.00;10.10;671.00;0.99;0
5;synthetic_refinery;1541.00;10.20;666.00;3.66;0
5;fuel_silo;1562.00;9.78;705.00;0.04;0
5;rocket_site;1567.00;9.80;697.00;1.60;0
6;arms_factory;2340.00;10.07;1880.00;3.59;0
6;arms_factory;2338.00;10.00;1889.00;6.25;0
6;arms_factory;2268.00;10.50;1812.00;2.64;0
6;arms_factory;2355.00;9.85;1882.00;5.65;0
6;arms_factory;2349.00;9.88;1892.00;2.04;0
6;arms_factory;2261.00;10.05;1841.00;4.70;0
6;naval_base;2278.00;9.80;1866.00;-3.20;4083
6;bunker;2302.00;10.15;1844.00;4.10;0
7;arms_factory;1977.00;11.00;1804.00;2.64;0
7;arms_factory;2001.00;10.25;1785.00;5.65;0
7;arms_factory;2001.00;10.25;1794.00;2.04;0
7;arms_factory;2071.00;10.53;1813.00;4.70;0
7;arms_factory;2045.00;10.05;1856.00;2.54;0
7;arms_factory;2027.00;10.05;1790.00;4.10;0
7;industrial_complex;2064.00;10.57;1810.00;0.48;0
7;industrial_complex;2044.00;10.15;1848.00;3.15;0
7;industrial_complex;2041.00;10.50;1799.00;6.16;0
7;industrial_complex;2048.00;10.50;1807.00;1.09;0
7;industrial_complex;2061.00;9.88;1841.00;5.21;0
7;industrial_complex;2032.00;10.28;1795.00;1.59;0
7;air_base;2068.00;10.70;1803.00;3.15;0
7;supply_node;2018.00;10.15;1849.00;1.55;0
7;supply_node;2048.00;10.45;1819.00;4.48;0
7;supply_node;2001.00;10.30;1808.00;1.13;0
7;naval_base;1995.00;9.80;1826.00;-2.57;3564
7;naval_base;2080.00;9.80;1825.00;-4.04;3887
7;naval_base;2015.00;9.78;1866.00;-3.14;3991
7;bunker;2015.00;10.20;1845.00;4.77;0
7;bunker;2013.00;10.25;1804.00;0.04;0
7;bunker;2049.00;10.55;1801.00;4.17;0
7;coastal_bunker;2008.00;9.50;1858.00;-3.14;0
7;coastal_bunker;2037.00;9.50;1857.00;-2.82;0
7;coastal_bunker;1978.00;9.80;1831.00;-2.57;0
7;dockyard;2037.00;9.50;1856.00;-2.82;0
7;anti_air_building;1996.00;10.40;1790.00;5.28;0
7;anti_air_building;2007.00;10.30;1797.00;0.55;0
7;anti_air_building;2058.00;9.98;1846.00;3.22;0
7;synthetic_refinery;2000.00;10.30;1785.00;5.88;0
7;fuel_silo;2060.00;10.62;1806.00;3.73;0
7;radar_station;2028.00;10.05;1821.00;0.55;0
7;rocket_site;2044.00;10.05;1856.00;1.67;0
7;nuclear_reactor;2037.00;10.45;1803.00;4.33;0
8;arms_factory;1742.00;9.85;1832.00;2.04;0
8;arms_factory;1740.00;9.90;1845.00;4.70;0
8;arms_factory;1683.00;10.00;1828.00;2.54;0
8;arms_factory;1693.00;10.10;1827.00;4.10;0
8;arms_factory;1679.00;9.82;1837.00;0.48;0
8;arms_factory;1698.00;9.90;1842.00;3.15;0
8;industrial_complex;1748.00;9.90;1817.00;6.16;0
8;industrial_complex;1734.00;10.30;1817.00;1.09;0
8;industrial_complex;1747.00;10.00;1825.00;5.21;0
8;industrial_complex;1728.00;9.90;1836.00;1.59;0
8;industrial_complex;1744.00;9.80;1835.00;3.15;0
8;industrial_complex;1692.00;9.90;1831.00;0.99;0
8;air_base;1714.00;10.00;1830.00;3.66;0
8;supply_node;1696.00;9.93;1835.00;1.13;0
8;supply_node;1736.00;10.00;1829.00;3.71;0
8;naval_base;1739.00;9.75;1849.00;-3.21;3616
8;naval_base;1707.00;9.75;1848.00;-4.17;3616
8;bunker;1752.00;9.75;1828.00;4.77;0
8;bunker;1690.00;9.80;1840.00;0.04;0
8;coastal_bunker;1716.00;9.70;1842.00;-4.17;0
8;coastal_bunker;1748.00;9.70;1835.00;-3.21;0
8;dockyard;1749.00;9.78;1832.00;-3.21;0
8;anti_air_building;1697.00;10.00;1833.00;6.23;0
8;anti_air_building;1741.00;10.15;1809.00;1.16;0
8;anti_air_building;1695.00;9.70;1853.00;5.28;0
8;synthetic_refinery;1696.00;9.73;1852.00;0.55;0
8;fuel_silo;1726.00;9.98;1832.00;3.22;0
8;radar_station;1714.00;10.00;1831.00;1.32;0
8;rocket_site;1733.00;9.88;1844.00;3.73;0
8;nuclear_reactor;1700.00;10.10;1826.00;3.83;0
9;arms_factory;1965.00;10.95;1790.00;2.54;0
9;arms_factory;1809.00;10.48;1740.00;4.10;0
9;arms_factory;1955.00;10.53;1820.00;0.48;0
9;arms_factory;1860.00;9.80;1798.00;3.15;0
9;arms_factory;1941.00;10.93;1790.00;6.16;0
9;arms_factory;1828.00;10.50;1739.00;1.09;0
9;industrial_complex;1953.00;9.90;1728.00;5.21;0
9;industrial_complex;1836.00;9.78;1798.00;1.59;0
9;industrial_complex;1877.00;11.60;1718.00;3.15;0
9;industrial_complex;1913.00;10.55;1741.00;0.99;0
9;industrial_complex;1929.00;10.10;1728.00;3.66;0
9;industrial_complex;1870.00;11.32;1732.00;0.04;0
9;air_base;1855.00;11.10;1764.00;1.60;0
9;supply_node;1964.00;10.80;1776.00;0.37;0
9;supply_node;1897.00;10.62;1735.00;1.85;0
9;supply_node;1896.00;10.00;1797.00;5.89;0
9;supply_node;1823.00;10.50;1753.00;2.54;0
9;supply_node;1937.00;10.35;1745.00;4.02;0
9;supply_node;1940.00;10.70;1815.00;1.78;0
9;supply_node;1835.00;9.80;1793.00;3.25;0
9;supply_node;1864.00;11.00;1758.00;6.19;0
9;naval_base;1942.00;9.80;1831.00;-3.50;3564
9;naval_base;1845.00;9.50;1811.00;-3.48;4086
9;naval_base;1898.00;9.50;1830.00;-2.79;3095
9;bunker;1911.00;9.95;1827.00;3.22;0
9;bunker;1819.00;10.50;1740.00;5.88;0
9;bunker;1881.00;10.95;1745.00;3.73;0
9;bunker;1987.00;10.40;1760.00;3.83;0
9;bunker;1827.00;10.00;1788.00;1.67;0
9;bunker;1933.00;10.40;1739.00;4.33;0
9;bunker;1922.00;11.00;1795.00;0.71;0
9;bunker;1851.00;10.18;1781.00;3.73;0
9;coastal_bunker;1878.00;9.70;1819.00;-2.79;0
9;coastal_bunker;1813.00;9.70;1802.00;-1.86;0
9;coastal_bunker;1965.00;9.80;1831.00;-3.50;0
9;dockyard;1955.00;9.85;1831.00;-3.50;0
9;anti_air_building;1935.00;10.30;1737.00;4.84;0
9;anti_air_building;1870.00;11.00;1746.00;1.23;0
9;anti_air_building;1884.00;10.75;1740.00;2.78;0
9;synthetic_refinery;1901.00;10.60;1777.00;0.62;0
9;fuel_silo;1935.00;10.32;1749.00;1.83;0
9;radar_station;1899.00;10.78;1771.00;5.92;0
9;rocket_site;1964.00;10.10;1751.00;2.68;0
9;nuclear_reactor;1891.00;10.10;1790.00;3.90;0
10;arms_factory;2415.00;11.10;1774.00;0.48;0
10;arms_factory;2456.00;10.80;1787.00;3.15;0
10;arms_factory;2437.00;11.00;1772.00;6.16;0
10;arms_factory;2416.00;10.43;1797.00;1.09;0
10;arms_factory;2441.00;11.00;1760.00;5.21;0
10;arms_factory;2422.00;10.55;1796.00;1.59;0
10;industrial_complex;2417.00;11.00;1779.00;3.15;0
10;industrial_complex;2431.00;10.57;1795.00;0.99;0
10;industrial_complex;2419.00;11.00;1778.00;3.66;0
10;industrial_complex;2439.00;10.28;1801.00;0.04;0
10;industrial_complex;2418.00;11.00;1777.00;1.60;0
10;industrial_complex;2439.00;10.25;1800.00;5.72;0
10;air_base;2429.00;10.90;1787.00;0.65;0
10;supply_node;2433.00;10.85;1787.00;5.89;0
10;naval_base;2419.00;9.80;1808.00;-2.74;3486
10;bunker;2438.00;10.90;1758.00;4.17;0
10;coastal_bunker;2431.00;9.57;1809.00;-3.35;0
10;dockyard;2442.00;9.80;1819.00;-3.35;0
10;anti_air_building;2408.00;10.60;1791.00;6.23;0
10;anti_air_building;2443.00;10.00;1813.00;1.16;0
10;anti_air_building;2422.00;10.70;1790.00;5.28;0
10;synthetic_refinery;2436.00;11.00;1769.00;0.55;0
10;fuel_silo;2435.00;10.70;1789.00;3.22;0
10;radar_station;2434.00;10.82;1787.00;1.32;0
10;rocket_site;2413.00;10.35;1799.00;3.73;0
10;nuclear_reactor;2439.00;11.00;1765.00;3.83;0
11;arms_factory;2458.00;10.25;1810.00;6.16;0
11;arms_factory;2458.00;11.00;1760.00;1.09;0
11;arms_factory;2492.00;11.40;1758.00;5.21;0
11;arms_factory;2492.00;10.45;1803.00;1.59;0
11;arms_factory;2448.00;10.98;1754.00;3.15;0
11;arms_factory;2462.00;11.12;1764.00;0.99;0
11;industrial_complex;2463.00;10.88;1797.00;3.66;0
11;industrial_complex;2455.00;10.60;1747.00;0.04;0
11;industrial_complex;2445.00;11.00;1758.00;1.60;0
11;industrial_complex;2500.00;11.00;1788.00;5.72;0
11;industrial_complex;2454.00;10.80;1753.00;0.65;0
11;industrial_complex;2484.00;11.10;1751.00;4.77;0
11;air_base;2463.00;11.07;1782.00;0.04;0
11;supply_node;2468.00;11.20;1760.00;4.02;0
11;supply_node;2481.00;10.68;1801.00;1.78;0
11;naval_base;2477.00;9.80;1819.00;-2.72;3703
11;bunker;2469.00;9.90;1817.00;6.23;0
11;bunker;2448.00;11.00;1766.00;1.16;0
11;coastal_bunker;2480.00;9.80;1819.00;-2.72;0
11;dockyard;2489.00;9.80;1819.00;-2.72;0
11;anti_air_building;2472.00;10.55;1742.00;3.22;0
11;anti_air_building;2459.00;11.10;1771.00;5.88;0
11;anti_air_building;2467.00;9.90;1816.00;3.73;0
11;synthetic_refinery;2487.00;10.05;1814.00;3.83;0
11;fuel_silo;2478.00;11.45;1764.00;1.67;0
11;radar_station;2475.00;11.40;1777.00;4.97;0
11;rocket_site;2458.00;10.35;1808.00;0.71;0
11;nuclear_reactor;2457.00;11.00;1770.00;3.73;0
12;arms_factory;1465.00;10.10;1794.00;5.21;0
12;arms_factory;1464.00;9.90;1770.00;1.59;0
12;arms_factory;1468.00;10.20;1804.00;3.15;0
12;arms_factory;1465.00;9.95;1772.00;0.99;0
12;arms_factory;1476.00;10.20;1805.00;3.66;0
12;arms_factory;1458.00;10.10;1795.00;0.04;0
12;industrial_complex;1483.00;10.00;1806.00;1.60;0
12;industrial_complex;1462.00;10.10;1796.00;5.72;0
12;industrial_complex;1474.00;10.20;1773.00;0.65;0
12;industrial_complex;1465.00;10.15;1797.00;4.77;0
12;industrial_complex;1475.00;10.35;1784.00;0.04;0
12;industrial_complex;1481.00;10.00;1807.00;4.17;0
12;air_base;1476.00;10.40;1786.00;5.37;0
12;supply_node;1469.00;10.15;1792.00;3.25;0
12;naval_base;1450.00;9.57;1800.00;-2.86;3724
12;bunker;1466.00;10.05;1810.00;1.16;0
12;coastal_bunker;1450.00;9.50;1790.00;-1.45;0
12;dockyard;1461.00;9.50;1768.00;-0.26;0
12;anti_air_building;1465.00;10.28;1800.00;3.22;0
12;anti_air_building;1481.00;10.50;1789.00;5.88;0
12;anti_air_building;1465.00;10.00;1811.00;3.73;0
12;synthetic_refinery;1458.00;9.85;1791.00;3.83;0
12;fuel_silo;1476.00;10.20;1773.00;1.67;0
12;radar_station;1468.00;10.15;1790.00;4.97;0
12;rocket_site;1476.00;10.20;1775.00;0.71;0
12;nuclear_reactor;1465.00;10.25;1802.00;3.73;0
13;arms_factory;2523.00;10.68;1779.00;3.15;0
13;arms_factory;2536.00;10.68;1775.00;0.99;0
13;arms_factory;2538.00;10.78;1771.00;3.66;0
13;arms_factory;2536.00;11.00;1767.00;0.04;0
13;arms_factory;2500.00;11.55;1764.00;1.60;0
13;arms_factory;2547.00;10.60;1759.00;5.72;0
13;industrial_complex;2538.00;10.20;1784.00;0.65;0
13;industrial_complex;2514.00;11.62;1751.00;4.77;0
13;industrial_complex;2544.00;9.82;1805.00;0.04;0
13;industrial_complex;2551.00;10.43;1766.00;4.17;0
13;industrial_complex;2550.00;9.80;1792.00;5.37;0
13;industrial_complex;2509.00;10.03;1810.00;3.21;0
13;air_base;2536.00;9.90;1803.00;6.23;0
13;supply_node;2557.00;9.80;1784.00;2.49;0
13;supply_node;2521.00;11.03;1767.00;5.43;0
13;supply_node;2521.00;9.90;1806.00;2.08;0
13;naval_base;2513.00;9.75;1819.00;-3.87;2905
13;naval_base;2568.00;9.70;1797.00;-4.04;4020
13;bunker;2537.00;10.00;1800.00;3.73;0
13;bunker;2525.00;9.80;1813.00;3.83;0
13;bunker;2535.00;11.00;1757.00;1.67;0
13;coastal_bunker;2559.00;9.70;1802.00;-4.04;0
13;coastal_bunker;2504.00;9.75;1819.00;-2.22;0
13;dockyard;2562.00;9.70;1802.00;-4.04;0
13;anti_air_building;2561.00;10.05;1770.00;0.11;0
13;anti_air_building;2535.00;10.00;1795.00;2.78;0
13;anti_air_building;2535.00;9.75;1812.00;5.44;0
13;synthetic_refinery;2520.00;9.90;1807.00;2.17;0
13;fuel_silo;2516.00;10.20;1801.00;4.84;0
13;radar_station;2542.00;10.25;1781.00;2.27;0
13;rocket_site;2536.00;10.20;1784.00;2.78;0
13;nuclear_reactor;2509.00;11.10;1780.00;0.62;0
14;arms_factory;1486.00;10.40;1782.00;3.66;0
14;arms_factory;1487.00;10.20;1773.00;0.04;0
14;arms_factory;1488.00;10.40;1778.00;1.60;0
14;arms_factory;1490.00;9.98;1769.00;5.72;0
14;arms_factory;1507.00;10.60;1780.00;0.65;0
14;arms_factory;1512.00;10.73;1764.00;4.77;0
14;industrial_complex;1517.00;9.80;1801.00;0.04;0
14;industrial_complex;1511.00;10.62;1767.00;4.17;0
14;industrial_complex;1512.00;10.00;1797.00;5.37;0
14;industrial_complex;1511.00;10.70;1761.00;3.21;0
14;industrial_complex;1534.00;9.90;1799.00;6.23;0
14;industrial_complex;1491.00;10.00;1808.00;1.16;0
14;air_base;1530.00;10.15;1795.00;5.28;0
14;supply_node;1507.00;10.60;1783.00;2.08;0
14;naval_base;1502.00;9.78;1812.00;-2.79;3724
14;bunker;1489.00;10.55;1783.00;5.88;0
14;coastal_bunker;1500.00;9.78;1813.00;-2.79;0
14;dockyard;1522.00;9.75;1802.00;-3.93;0
14;anti_air_building;1493.00;10.05;1770.00;1.67;0
14;anti_air_building;1510.00;10.75;1781.00;4.33;0
14;anti_air_building;1495.00;10.05;1766.00;0.71;0
14;synthetic_refinery;1512.00;10.82;1777.00;3.73;0
14;fuel_silo;1514.00;10.80;1768.00;0.11;0
14;radar_station;1508.00;10.55;1785.00;4.90;0
14;rocket_site;1513.00;10.80;1763.00;5.44;0
14;nuclear_reactor;1491.00;10.15;1801.00;2.17;0
15;arms_factory;2138.00;10.60;1834.00;1.60;0
15;arms_factory;2198.00;11.00;1810.00;5.72;0
15;arms_factory;2122.00;10.45;1740.00;0.65;0
15;arms_factory;2109.00;10.60;1821.00;4.77;0
15;arms_factory;2224.00;11.50;1792.00;0.04;0
15;arms_factory;2120.00;9.90;1846.00;4.17;0
15;industrial_complex;2229.00;10.73;1819.00;5.37;0
15;industrial_complex;2141.00;11.35;1748.00;3.21;0
